AccidentType,inckey,Fatalities,Injuries,TrackDamage,EquipmentDamage,HazmatCars,HazmatCarsDerailed,HazmatCarsReleasing,County,DisplayTime,calendar,Fiscal,AccidentCause,RailroadCodes,RAILEQUIPMENT_TYPE,CauseGroup,CauseDiscipline,TYPE_OF_TRACK,StateName,latitude,longitude,hour,cat
Derailments,1993:07:PTRA:JULY0293,0,0,7396,6700,53,2,0,HARRIS,16:50,1993,1993,"M405,","PTRA,SP,",1,"M4,","M,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1993:09:CHRC:0393,0,0,12000,30000,0,0,0,COLLIN,12:10,1993,1993,"T101,","CHRC,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1993:09:UP:0993HO002,0,0,10000,1640,0,0,0,MCLENNAN,13:15,1993,1993,"T220,","UP,",7,"T2,","T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:09:UP:0993HO018,0,0,1500,13880,0,0,0,MCLENNAN,12:05,1993,1993,"H307,H702,","UP,",1,"H3,H7,","H,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Other impacts,1993:08:ATSF:050893106,0,0,0,15150,0,0,0,DALLAS,14:30,1993,1993,"H018,","ATSF,",6,"H0,","H,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1993:10:SP:H3793,0,0,15000,15500,0,0,0,HARRIS,13:45,1993,1994,"T314,","PTRA,SP,",7,"T3,","T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:08:TM:93078,0,0,37400,46700,6,0,0,WEBB,16:10,1993,1993,"H605,H505,","TM,",1,"H6,H5,","H,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1993:08:UP:0893FW002,0,0,800,13100,0,0,0,DALLAS,13:15,1993,1993,"H799,","UP,",1,"H7,","H,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:11:PTRA:NOV0193,0,0,15404,113000,0,0,0,HARRIS,14:30,1993,1994,"E07C,","PTRA,",7,"E0,","E,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Highway-rail impact,1993:08:SP:G1463,0,0,14000,100,0,0,0,EL PASO,14:25,1993,1993,"H399,","SP,",1,"H3,","H,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Other impacts,1993:06:UP:0693RR021,0,0,11805,92318,0,0,0,MONTGOMERY,13:00,1993,1993,"H025,","UP,",1,"H0,","H,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:07:UP:0793SA018,0,0,133564,217000,0,0,0,KENEDY,13:00,1993,1993,"M505,","UP,",1,"M5,","M,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:07:ATSF:070793103,0,0,8000,10000,2,0,0,RANDALL,15:00,1993,1993,"M405,","ATSF,",1,"M4,","M,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1993:08:UP:0893HO006,0,0,77434,177800,0,0,0,WILLIAMSON,16:04,1993,1993,"H503,","UP,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1993:08:ATSF:070893109,0,0,13000,480,0,0,0,PARMER,12:05,1993,1993,"T110,","ATSF,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1993:10:HBT:AX931001,0,0,2000,28000,43,1,0,HARRIS,15:30,1993,1994,"H312,","HBT,UP,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Other impacts,1993:09:ATSF:050993113,0,0,0,7400,0,0,0,TARRANT,13:05,1993,1993,"H020,","ATSF,",6,"H0,","H,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:09:TXGN:01,0,0,500,17861,0,0,0,GONZALES,13:00,1993,1993,"T101,E46C,","TXGN,",7,"T1,E4,","T,E,",INDUSTRY,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:07:ATSF:070793119,0,0,100000,6000,0,0,0,POTTER,15:20,1993,1993,"T109,","ATSF,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1993:07:BN:AO0273,0,0,7000,12700,0,0,0,POTTER,13:51,1993,1993,"T311,T314,","BN,",1,"T3,","T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:10:UP:1093RR013,0,0,165000,62000,8,2,0,GREGG,12:15,1993,1994,"M599,","UP,",7,"M5,","M,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1993:12:KCS:346838,0,0,7501,36876,0,0,0,JEFFERSON,14:30,1993,1994,"T202,","KCS,",1,"T2,","T,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1993:09:UP:0993FW007,0,0,20820,8850,0,0,0,TARRANT,12:25,1993,1993,"H399,","UP,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:02:SP:G0194,0,0,300000,500,0,0,0,GONZALES,16:45,1994,1994,"M501,","SP,",1,"M5,","M,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1994:02:UP:0294SA022,0,0,1500,15758,0,0,0,HOWARD,14:00,1994,1994,"T110,","UP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1994:02:DGNO:1942,0,0,25707,81000,0,0,0,DALLAS,12:01,1994,1994,"M405,T102,","DGNO,",1,"M4,T1,","M,T,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1993:12:UP:1293HO012,0,0,28000,2900,32,4,0,BRAZORIA,15:42,1993,1994,"T220,","UP,",1,"T2,","T,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Other impacts,1994:01:SP:H0354,0,0,0,23800,12,0,0,LIBERTY,13:03,1994,1994,"H301,","SP,",17,"H3,","H,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:11:UP:1193HO010,0,0,1000,10300,0,0,0,BASTROP,12:30,1993,1994,"T313,","UP,",1,"T3,","T,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:01:UP:0194VB026,0,0,0,23000,0,0,0,GRAYSON,12:45,1994,1994,"H212,","UP,",1,"H2,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1993:12:SP:F4243,0,0,50000,2000,0,0,0,EL PASO,13:05,1993,1994,"H507,","SP,",7,"H5,","H,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1993:11:UP:1193SA005,0,0,0,19645,0,0,0,NUECES,16:40,1993,1994,"T314,","UP,",1,"T3,","T,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1993:12:BN:FW0442,0,0,1200,50700,7,2,0,TARRANT,12:05,1993,1994,"T001,T101,","BN,",1,"T0,T1,","T,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Other impacts,1993:11:UP:1193SA009,0,0,0,8000,0,0,0,BEXAR,14:20,1993,1994,"H602,","UP,",7,"H6,","H,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1993:11:CYCY:3024,0,0,11000,2500,0,0,0,LA SALLE,12:15,1993,1994,"H603,T311,","CYCY,UP,",1,"H6,T3,","H,T,",INDUSTRY,Texas,31.827233,-99.423022,12,Afternoon
Highway-rail impact,1993:11:SP:H4443,0,0,10000,550,0,0,0,FORT BEND,13:35,1993,1994,"M304,","SP,",1,"M3,","M,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1994:03:TNER:032694189,0,0,0,36715,0,0,0,GRAYSON,15:15,1994,1994,"T110,H699,","TNER,",1,"T1,H6,","T,H,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1994:06:HBT:AX940601,0,0,500,10500,1,1,0,HARRIS,16:30,1994,1994,"H301,H305,","HBT,UP,",57,"H3,","H,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1994:03:TNER:030994,0,0,12000,107000,1,1,1,GRAYSON,15:45,1994,1994,"T113,","TNER,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Other impacts,1994:03:HBT:AX940301,0,0,0,15000,6,0,0,HARRIS,13:30,1994,1994,"H201,H021,","HBT,UP,",7,"H2,H0,","H,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1994:03:SP:H0804,0,0,20,15100,0,0,0,NACOGDOCHES,15:00,1994,1994,"T299,","SP,",1,"T2,","T,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1994:06:UP:0694SA006,0,1,355000,638650,26,7,2,EASTLAND,13:00,1994,1994,"T299,","UP,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1994:03:UP:0394VB011,0,0,24000,10400,0,0,0,GRAYSON,12:15,1994,1994,"T314,","UP,",1,"T3,","T,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:06:BN:FW0141,0,0,180000,34440,0,0,0,TARRANT,14:00,1994,1994,"E51C,","ATSF,BN,",1,"E5,","E,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1994:06:BN:FW0135,0,0,12000,16100,5,0,0,TARRANT,14:30,1994,1994,"T101,","BN,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1994:06:UP:0694HO001,0,0,4178,4055,0,0,0,GREGG,15:30,1994,1994,"T199,","UP,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1994:04:UP:0494SA019,0,0,1600,27400,0,0,0,HOWARD,13:05,1994,1994,"T110,","UP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1994:04:UP:0494FW015,0,0,10000,900,0,0,0,DENTON,16:00,1994,1994,"T110,","UP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1994:06:UP:0694FW008,0,0,1000,16400,0,0,0,DALLAS,16:45,1994,1994,"T102,","UP,",1,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1994:03:UP:0394FW010,0,0,9000,2000,0,0,0,TARRANT,15:15,1994,1994,"H702,","UP,",7,"H7,","H,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1994:04:SP:H1064,0,0,12000,52000,0,0,0,HARRIS,15:50,1994,1994,"T110,","SP,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1994:03:SP:G0564,0,0,0,9600,0,0,0,VICTORIA,13:25,1994,1994,"H020,","SP,",7,"H0,","H,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Side collision,1994:11:HBT:AX941103,0,1,3000,12150,8,0,0,HARRIS,12:50,1994,1995,"H599,H602,H605,","HBT,UP,",7,"H5,H6,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:09:SP:V1144,0,0,10000,27670,0,0,0,ROBERTSON,15:35,1994,1994,"T110,","SP,",1,"T1,","T,",SIDING,Texas,31.827233,-99.423022,15,Afternoon
Highway-rail impact,1994:08:SP:H3004,0,0,8000,1500,33,0,0,HARRIS,14:00,1994,1994,"M303,","SP,",1,"M3,","M,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1994:08:AUNW:DR22394,0,0,90000,13000,0,0,0,BURNET,16:20,1994,1994,"T109,","AUNW,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1994:07:SP:H2414,0,0,2500,9392,0,0,0,HARRIS,16:25,1994,1994,"H702,","SP,",1,"H7,","H,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Other impacts,1994:09:PTRA:SEPT9401,0,0,3172,58300,0,0,0,HARRIS,14:45,1994,1994,"H020,","PTRA,",67,"H0,","H,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1994:09:SP:H3194,0,0,17400,10000,0,0,0,HARRIS,16:30,1994,1994,"M599,","SP,",7,"M5,","M,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Other impacts,1994:08:UP:0894FW005,0,0,14000,199,1,0,0,TARRANT,14:10,1994,1994,"H313,","UP,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Other impacts,1994:10:ATSF:061094104,0,0,500,22000,13,1,0,BELL,12:15,1994,1995,"H020,","ATSF,",7,"H0,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:10:UP:1094ST018,0,0,2500,4500,0,0,0,HARRIS,12:30,1994,1995,"T102,","UP,",1,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:08:SP:H2994,0,0,0,10000,13,0,0,GALVESTON,13:50,1994,1994,"T110,","SP,",7,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,13,Afternoon
Other impacts,1994:08:UP:0894FW006,0,0,500,8000,0,0,0,TARRANT,12:45,1994,1994,"H018,","UP,",7,"H0,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Side collision,1994:10:UP:1094FW012,0,0,0,15500,0,0,0,TARRANT,12:05,1994,1995,"H602,","UP,",17,"H6,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:08:SP:H2954,0,0,1900,65025,0,0,0,HARRIS,12:30,1994,1994,"H601,","SP,",1,"H6,","H,",SIDING,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:09:ATSF:060994101,0,0,60000,13220,1,0,0,BURLESON,15:22,1994,1994,"T314,E69C,","ATSF,",1,"T3,E6,","T,E,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Side collision,1994:08:BRG:A63,0,0,0,8171,12,5,0,CAMERON,15:00,1994,1994,"M599,","BRG,",6,"M5,","M,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1994:10:UP:1094SA002,0,0,3500,8500,0,0,0,WISE,16:45,1994,1995,"H306,","UP,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1994:09:ATSF:050994101,0,0,7000,3680,11,4,0,TARRANT,12:35,1994,1994,"H504,","ATSF,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:10:TRRZ:INDUSTRY,0,0,700,9480,0,0,0,UVALDE,12:20,1994,1995,"T110,","SP,",1,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1994:11:HBT:AX941101,0,0,3000,6000,12,2,0,HARRIS,15:10,1994,1995,"E46C,","HBT,UP,",7,"E4,","E,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1994:07:SSC:SSC2,0,0,29000,137000,2,0,0,WICHITA,15:30,1994,1994,"T109,H605,","SSC,",1,"T1,H6,","T,H,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1995:01:UP:0195MX002,0,0,0,52000,0,0,0,WEBB,12:35,1995,1995,"E46C,","UP,",6,"E4,","E,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Raking collision,1995:03:SP:O0535,0,4,0,90000,0,0,0,BREWSTER,14:45,1995,1995,"M505,","SP,",5,"M5,","M,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:01:SP:H0235,0,0,32315,4260,36,1,0,HARRIS,13:30,1995,1995,"T110,","SP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:05:SP:H1655,0,0,2500,7000,7,0,0,NACOGDOCHES,12:20,1995,1995,"H020,","SP,",1,"H0,","H,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Other impacts,1994:10:SP:H3634,0,0,14200,0,0,0,0,HARRIS,13:15,1994,1995,"H702,","SP,",7,"H7,","H,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Other impacts,1995:01:UP:0195HO031,0,0,0,18482,0,0,0,ANDERSON,13:15,1995,1995,"H301,","UP,",18,"H3,","H,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:03:SP:H1045,0,0,15000,23904,3,3,0,HARRIS,16:15,1995,1995,"T110,","SP,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:03:SP:G0465,0,0,1500,7682,0,0,0,MEDINA,12:45,1995,1995,"H525,","SP,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1995:04:KCS:514245,0,0,34950,52633,0,0,0,DALLAS,15:40,1995,1995,"H702,","KCS,",1,"H7,","H,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1995:06:TNER:95119,0,0,2025,45000,4,2,0,LAMAR,15:15,1995,1995,"M405,T222,","TNER,",1,"M4,T2,","M,T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Other impacts,1994:11:SP:H4484,0,0,18000,0,0,0,0,HARRIS,12:40,1994,1995,"H204,","PTRA,SP,",7,"H2,","H,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1995:03:UP:0395SA014,0,0,60000,135920,4,0,0,ROBERTSON,16:00,1995,1995,"T205,","UP,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:04:UP:0495ST006,0,0,8204,505,0,0,0,HARRIS,16:30,1995,1995,"T110,","UP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:02:UP:0295SA008,0,0,9022,300,0,0,0,BEXAR,13:55,1995,1995,"E46C,","UP,",1,"E4,","E,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Raking collision,1995:04:GVSR:0795,0,1,0,61000,0,0,0,GALVESTON,13:05,1995,1995,"H302,","GVSR,",8,"H3,","H,",INDUSTRY,Texas,31.827233,-99.423022,13,Afternoon
Other impacts,1994:12:HBT:AX941201,0,0,8900,1760,0,0,0,HARRIS,12:20,1994,1995,"H312,","HBT,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1995:06:SP:H1725,0,0,600,6575,1,1,0,HARRIS,13:00,1995,1995,"H310,T205,","SP,",7,"H3,T2,","H,T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Highway-rail impact,1994:12:SP:G1984,0,0,0,9260,0,0,0,CALDWELL,13:10,1994,1995,"M302,","SP,",5,"M3,","M,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:01:TNER:2,0,0,1900,25000,0,0,0,RED RIVER,15:50,1995,1995,"H999,T101,","TNER,",1,"H9,T1,","H,T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Raking collision,1995:09:ATSF:070995102,0,0,20000,0,0,0,0,POTTER,14:45,1995,1995,"M599,","ATSF,",5,"M5,","M,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Side collision,1995:02:PTRA:FEB9502,0,0,0,6500,2,1,0,HARRIS,14:20,1995,1995,"H020,","PTRA,",76,"H0,","H,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:08:UP:0895FW016,0,0,18000,8700,0,0,0,TARRANT,13:30,1995,1995,"S011,","UP,",7,"S0,","S,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Highway-rail impact,1995:08:ATSF:070895200,0,1,0,10000,6,0,0,ROBERTS,15:30,1995,1995,"M302,","ATSF,",1,"M3,","M,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1995:09:BN:FW0242,0,0,63300,208450,0,0,0,TARRANT,15:45,1995,1995,"T108,","BN,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1995:06:UP:0695MX007,0,0,4800,51500,0,0,0,WEBB,12:45,1995,1995,"H306,","UP,",68,"H3,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1995:07:ATSF:070795100,0,0,415000,57960,0,0,0,PARMER,16:15,1995,1995,"T109,","ATSF,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:08:ATSF:060895107,0,0,4200,10000,8,0,0,LUBBOCK,16:45,1995,1995,"H514,","ATSF,",1,"H5,","H,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:07:BN:AO0082,0,0,9530,30985,1,0,0,HALE,15:30,1995,1995,"M405,","BN,",1,"M4,","M,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1995:07:UP:0795SA005,0,0,400,7419,0,0,0,HOWARD,14:00,1995,1995,"T314,","UP,",7,"T3,","T,",YARD,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:07:ATSF:060795103,0,0,18600,14120,0,0,0,JASPER,14:30,1995,1995,"T109,","ATSF,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:08:SRN:952,0,0,1160,13800,0,0,0,ORANGE,13:00,1995,1995,"T101,","SRN,",7,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:07:UP:0795HO006,0,0,8170,937,0,0,0,SMITH,14:50,1995,1995,"T110,","UP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Highway-rail impact,1995:05:UP:0595SA024,0,1,0,25200,0,0,0,HUDSPETH,13:40,1995,1995,"M399,","UP,",8,"M3,","M,",MAIN,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:09:UP:0995SA011,0,0,3000,21400,0,0,0,SAN PATRICIO,14:54,1995,1995,"H503,","UP,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:07:SPLZ:INDUSTRY,0,0,5400,4109,0,0,0,GREGG,15:30,1995,1995,"M502,","UP,",65,"M5,","M,",INDUSTRY,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1995:07:BN:AO0074,0,0,1200,49000,0,0,0,HALE,16:30,1995,1995,"H309,","BN,",1,"H3,","H,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Obstruction impact,1995:09:FWWR:95090101,0,0,0,10900,0,0,0,TARRANT,16:28,1995,1995,"M404,","FWWR,",2,"M4,","M,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:08:SP:H2075,0,0,5000,13820,16,4,0,HARRIS,13:05,1995,1995,"T110,","SP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:08:ATSF:070895100,0,0,3000,19940,0,0,0,PARMER,15:00,1995,1995,"E46C,","ATSF,",1,"E4,","E,",INDUSTRY,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1995:06:SP:G0875,0,0,20000,187775,1,1,0,BEXAR,16:05,1995,1995,"M599,","SP,",1,"M5,","M,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Other impacts,1995:08:UP:0895HO005,0,0,0,12897,12,0,0,BRAZORIA,12:10,1995,1995,"H301,","UP,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1995:06:ATSF:060695112,0,0,52000,95120,1,1,1,JASPER,16:05,1995,1995,"T202,","ATSF,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:09:UP:0995HO022,0,0,104475,36011,0,0,0,ORANGE,14:05,1995,1995,"M503,","UP,",7,"M5,","M,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:09:UP:0995ST013,0,0,11000,1323,1,0,0,HARRIS,12:45,1995,1995,"H505,","UP,",7,"H5,","H,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1995:09:UP:0995FW001,0,1,39760,54014,0,0,0,DALLAS,14:05,1995,1995,"M502,","UP,",1,"M5,","M,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:10:ATSF:051095101,0,0,9500,7700,11,0,0,TARRANT,13:00,1995,1996,"E86C,","ATSF,",1,"E8,","E,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:10:UP:1095SA005,0,0,28100,16862,0,0,0,GRIMES,14:16,1995,1996,"E64C,","UP,",1,"E6,","E,",MAIN,Texas,31.827233,-99.423022,14,Afternoon
Derailments,1995:10:SP:G1465,0,0,27000,25720,0,0,0,MEDINA,12:43,1995,1996,"T108,","SP,",1,"T1,","T,",SIDING,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1995:11:KRR:2495,0,0,25000,110000,1,0,0,LAMAR,16:35,1995,1996,"T110,","KRR,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:11:UP:1195FW004,0,0,100,9000,0,0,0,TARRANT,16:30,1995,1996,"H312,","UP,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:12:UP:1295VB002,0,0,2000,5539,7,2,0,GRAYSON,16:50,1995,1996,"T221,","UP,",1,"T2,","T,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1996:01:SP:J0076,0,0,3000,18200,2,0,0,JEFFERSON,12:01,1996,1996,"T110,","SP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Side collision,1995:10:UP:1095HO001,0,0,0,12232,56,1,0,BRAZORIA,13:40,1995,1996,"H306,","UP,",17,"H3,","H,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:10:UP:1095SA011,0,0,1000,13800,0,0,0,CULBERSON,16:30,1995,1996,"H503,","UP,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1995:11:ATSF:061195101,0,0,8400,1820,0,0,0,BROWN,13:00,1995,1996,"T110,","ATSF,",1,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1995:10:ATSF:051095100,0,0,14500,300,0,0,0,TARRANT,15:20,1995,1996,"H306,","ATSF,",1,"H3,","H,",YARD,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1996:03:BN:TX0049,0,0,2500,10250,0,0,0,ELLIS,12:30,1996,1996,"M503,","BN,",1,"M5,","M,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1996:04:SP:G0406,0,0,3400,47000,0,0,0,HIDALGO,15:35,1996,1996,"T110,","SP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Derailments,1996:05:UP:0596HO011,0,0,2500,6800,0,0,0,HARRIS,13:20,1996,1996,"T102,","UP,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,13,Afternoon
Derailments,1996:02:BN:TX0032,0,0,96600,5800,4,0,0,TARRANT,12:32,1996,1996,"E53C,","BN,",1,"E5,","E,",MAIN,Texas,31.827233,-99.423022,12,Afternoon
Other impacts,1996:02:SP:H0656,0,0,26000,0,0,0,0,HARRIS,12:01,1996,1996,"T305,","SP,",7,"T3,","T,",YARD,Texas,31.827233,-99.423022,12,Afternoon
Derailments,1996:05:UP:0596FW011,0,0,3942,30814,7,0,0,TARRANT,15:20,1996,1996,"M299,","UP,",1,"M2,","M,",MAIN,Texas,31.827233,-99.423022,15,Afternoon
Highway-rail impact,1996:04:ATSF:070496202,0,0,12100,3350,0,0,0,PARMER,16:50,1996,1996,"M302,","ATSF,",4,"M3,","M,",SIDING,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1996:05:WTLR:D23,0,0,8650,1000,0,0,0,HOCKLEY,16:10,1996,1996,"T311,","WTLR,",7,"T3,","T,",INDUSTRY,Texas,31.827233,-99.423022,16,Afternoon
Derailments,1996:04:UP:0496FW003,0,0,0,7458,0,0,0,TARRANT,16:10,1996,1996,"H599,","UP,",7,"H5,","H,",YARD,Texas,31.827233,-99.423022,16,Afternoon
Other impacts,1996:03:UP:0396SA001,0,0,1800,25626,0,0,0,BEXAR,15:15,1996,1996,"H017,H018,","UP,",7,"H0,","H,",YARD,Texas,31.827233,-99.423022,15,Afternoon
